id,year,time_id,stage_id,gameday_id,capa,tv_num,home_id,away_id,temperature,humidity_id,weather_id,y
14246,2012.0,1603.0,1.0,1020.0,19620.0,2.0,8.0,39.0,13.8,77.0,25.0,7208.0
14247,2012.0,1304.0,1.0,1020.0,19694.0,2.0,17.0,36.0,19.3,52.0,2.0,17711.0
14248,2012.0,1503.0,1.0,1020.0,15600.0,3.0,25.0,2.0,21.3,51.0,10.0,11944.0
14249,2012.0,1503.0,1.0,1020.0,26530.0,2.0,26.0,6.0,20.8,50.0,2.0,18779.0
14250,2012.0,1403.0,1.0,1020.0,72327.0,3.0,33.0,14.0,21.5,50.0,2.0,21310.0
14251,2012.0,1504.0,1.0,1020.0,20281.0,3.0,37.0,21.0,22.0,56.0,2.0,14772.0
14252,2012.0,1804.0,1.0,1020.0,19628.0,2.0,15.0,41.0,20.2,52.0,2.0,14268.0
14253,2012.0,1905.0,1.0,1020.0,50000.0,3.0,10.0,31.0,15.6,86.0,2.0,24839.0
14254,2012.0,1504.0,1.0,1020.0,17000.0,2.0,9.0,23.0,24.1,37.0,2.0,11851.0
14255,2012.0,1704.0,1.0,1027.0,40728.0,2.0,39.0,37.0,17.9,54.0,2.0,14125.0
14256,2012.0,1403.0,1.0,1027.0,63700.0,4.0,36.0,15.0,20.1,45.0,2.0,32090.0
14257,2012.0,1703.0,1.0,1027.0,42300.0,2.0,2.0,9.0,18.8,36.0,2.0,23254.0
14258,2012.0,1404.0,1.0,1027.0,15165.0,4.0,14.0,17.0,21.8,44.0,2.0,10753.0
14259,2012.0,1904.0,1.0,1027.0,30132.0,3.0,21.0,26.0,21.5,48.0,2.0,16317.0
14260,2012.0,1404.0,1.0,1027.0,15349.0,2.0,31.0,25.0,18.8,52.0,2.0,12167.0
14261,2012.0,1704.0,1.0,1027.0,49970.0,3.0,41.0,8.0,17.0,54.0,2.0,20696.0
14262,2012.0,1403.0,1.0,1027.0,40000.0,3.0,23.0,33.0,21.4,53.0,2.0,22332.0
14263,2012.0,1403.0,1.0,1027.0,21000.0,2.0,6.0,10.0,25.8,43.0,10.0,17617.0
14264,2012.0,1904.0,1.0,1107.0,19694.0,2.0,17.0,15.0,12.8,57.0,13.0,17493.0
14265,2012.0,1903.0,1.0,1107.0,15600.0,2.0,25.0,39.0,16.3,43.0,2.0,12021.0
14266,2012.0,1903.0,1.0,1107.0,26530.0,2.0,26.0,36.0,16.7,44.0,2.0,17870.0
14267,2012.0,1900.0,1.0,1107.0,20281.0,3.0,37.0,2.0,15.3,41.0,2.0,8710.0
14268,2012.0,1903.0,1.0,1107.0,30132.0,2.0,21.0,33.0,15.9,37.0,2.0,8755.0
14269,2012.0,1904.0,1.0,1107.0,50000.0,3.0,10.0,8.0,11.1,73.0,2.0,13204.0
14270,2012.0,1904.0,1.0,1107.0,17000.0,2.0,9.0,14.0,13.8,59.0,2.0,8155.0
14271,2012.0,1903.0,1.0,1107.0,15349.0,3.0,31.0,6.0,12.9,77.0,2.0,10389.0
14272,2012.0,1903.0,1.0,1107.0,20000.0,2.0,23.0,41.0,13.8,59.0,13.0,7959.0
14273,2012.0,1703.0,1.0,1117.0,39232.0,2.0,8.0,9.0,20.3,39.0,1.0,10266.0
14274,2012.0,1404.0,1.0,1117.0,40728.0,3.0,39.0,17.0,17.3,73.0,25.0,15035.0
14275,2012.0,1406.0,1.0,1117.0,63700.0,4.0,36.0,10.0,13.6,68.0,13.0,41296.0
14276,2012.0,1704.0,1.0,1117.0,49970.0,4.0,41.0,21.0,10.1,76.0,27.0,17454.0
14277,2012.0,1403.0,1.0,1117.0,72327.0,3.0,33.0,31.0,17.7,80.0,27.0,22647.0
14278,2012.0,1403.0,1.0,1117.0,42300.0,2.0,2.0,26.0,11.4,63.0,27.0,25738.0
14279,2012.0,1704.0,1.0,1117.0,20281.0,2.0,37.0,6.0,17.7,95.0,27.0,12391.0
14280,2012.0,1405.0,1.0,1117.0,15165.0,3.0,14.0,23.0,18.1,98.0,27.0,8978.0
14281,2012.0,1703.0,1.0,1117.0,19628.0,2.0,15.0,25.0,16.4,72.0,29.0,9765.0
14282,2012.0,1734.0,1.0,1124.0,39232.0,2.0,8.0,33.0,21.9,33.0,1.0,19587.0
14283,2012.0,1434.0,1.0,1124.0,19694.0,4.0,17.0,2.0,7.1,40.0,2.0,18526.0
14284,2012.0,1733.0,1.0,1124.0,15600.0,3.0,25.0,14.0,10.0,58.0,2.0,12126.0
14285,2012.0,1733.0,1.0,1124.0,15349.0,2.0,31.0,21.0,8.2,72.0,2.0,12406.0
14286,2012.0,1733.0,1.0,1124.0,26530.0,2.0,26.0,37.0,10.2,51.0,2.0,19916.0
14287,2012.0,1433.0,1.0,1124.0,40000.0,2.0,23.0,39.0,14.5,28.0,2.0,23892.0
14288,2012.0,1433.0,1.0,1124.0,21000.0,2.0,6.0,41.0,13.3,46.0,14.0,19393.0
14289,2012.0,1436.0,1.0,1124.0,50000.0,3.0,10.0,15.0,10.3,80.0,14.0,32724.0
14290,2012.0,1435.0,1.0,1124.0,24490.0,3.0,9.0,36.0,13.1,47.0,13.0,22116.0
14291,2012.0,1535.0,1.0,1201.0,40728.0,3.0,39.0,31.0,6.7,57.0,14.0,19141.0
14292,2012.0,1534.0,1.0,1201.0,63700.0,4.0,36.0,23.0,5.6,71.0,2.0,51879.0
14293,2012.0,1534.0,1.0,1201.0,49970.0,3.0,41.0,17.0,5.6,65.0,2.0,30944.0
14294,2012.0,1533.0,1.0,1201.0,72327.0,2.0,33.0,9.0,7.3,61.0,2.0,26642.0
14295,2012.0,1533.0,1.0,1201.0,42300.0,4.0,2.0,8.0,5.3,52.0,27.0,28055.0
14296,2012.0,1534.0,1.0,1201.0,20281.0,3.0,37.0,25.0,11.3,31.0,2.0,14729.0
14297,2012.0,1534.0,1.0,1201.0,15165.0,3.0,14.0,6.0,10.8,46.0,2.0,14389.0
14298,2012.0,1534.0,1.0,1201.0,47816.0,2.0,15.0,26.0,8.9,48.0,23.0,18487.0
14299,2012.0,1534.0,1.0,1201.0,30132.0,4.0,21.0,10.0,10.3,40.0,2.0,22224.0
14300,2012.0,1305.0,2.0,304.0,12000.0,3.0,35.0,34.0,7.4,53.0,13.0,5817.0
14301,2012.0,1305.0,2.0,304.0,49970.0,3.0,29.0,30.0,7.4,49.0,13.0,12432.0
14302,2012.0,1504.0,2.0,304.0,17000.0,4.0,20.0,32.0,7.1,72.0,15.0,10169.0
14303,2012.0,1504.0,2.0,304.0,20000.0,5.0,40.0,5.0,10.3,68.0,27.0,3321.0
14304,2012.0,1504.0,2.0,304.0,20000.0,5.0,16.0,3.0,6.4,87.0,27.0,6981.0
14305,2012.0,1505.0,2.0,304.0,22563.0,5.0,1.0,19.0,9.3,93.0,27.0,7379.0
14306,2012.0,1505.0,2.0,304.0,40000.0,4.0,24.0,12.0,8.8,63.0,1.0,9379.0
14307,2012.0,1534.0,2.0,304.0,18500.0,3.0,13.0,18.0,7.1,48.0,13.0,11479.0
14308,2012.0,1605.0,2.0,304.0,15576.0,4.0,28.0,42.0,9.7,75.0,27.0,3926.0
14309,2012.0,1734.0,2.0,304.0,15100.0,3.0,38.0,22.0,5.4,68.0,15.0,9065.0
14310,2012.0,1734.0,2.0,304.0,10202.0,3.0,7.0,27.0,7.3,88.0,27.0,3160.0
14311,2012.0,1304.0,2.0,311.0,12000.0,3.0,35.0,3.0,9.8,58.0,14.0,2601.0
14312,2012.0,1303.0,2.0,311.0,15589.0,4.0,32.0,24.0,8.3,56.0,2.0,4148.0
14313,2012.0,1304.0,2.0,311.0,20010.0,3.0,42.0,1.0,10.8,49.0,2.0,4286.0
14314,2012.0,1303.0,2.0,311.0,20396.0,3.0,30.0,18.0,7.8,31.0,10.0,13098.0
14315,2012.0,1306.0,2.0,311.0,19637.0,3.0,27.0,40.0,7.4,64.0,13.0,6016.0
14316,2012.0,1303.0,2.0,311.0,10202.0,3.0,7.0,16.0,8.9,44.0,2.0,4009.0
14317,2012.0,1504.0,2.0,311.0,15135.0,4.0,12.0,38.0,7.4,66.0,27.0,4237.0
14318,2012.0,1605.0,2.0,311.0,49970.0,3.0,29.0,20.0,10.6,50.0,13.0,7020.0
14319,2012.0,1604.0,2.0,311.0,15454.0,3.0,34.0,28.0,10.1,54.0,2.0,7026.0
14320,2012.0,1604.0,2.0,311.0,32000.0,3.0,19.0,5.0,10.4,37.0,13.0,5817.0
14321,2012.0,1735.0,2.0,311.0,20588.0,4.0,22.0,13.0,3.4,72.0,28.0,8003.0
14322,2012.0,1304.0,2.0,317.0,21292.0,3.0,18.0,24.0,6.7,66.0,27.0,6315.0
14323,2012.0,1304.0,2.0,317.0,20588.0,4.0,22.0,19.0,15.6,76.0,13.0,2901.0
14324,2012.0,1304.0,2.0,317.0,16033.0,4.0,5.0,42.0,18.1,78.0,13.0,2477.0
14325,2012.0,1304.0,2.0,317.0,19637.0,3.0,27.0,32.0,14.9,75.0,2.0,3572.0
14326,2012.0,1404.0,2.0,317.0,20396.0,5.0,30.0,7.0,10.7,77.0,27.0,4471.0
14327,2012.0,1604.0,2.0,317.0,15100.0,3.0,38.0,1.0,8.7,84.0,27.0,3602.0
14328,2012.0,1606.0,2.0,317.0,25250.0,3.0,3.0,29.0,10.6,85.0,27.0,3470.0
14329,2012.0,1604.0,2.0,317.0,20000.0,3.0,40.0,12.0,12.7,66.0,27.0,1836.0
14330,2012.0,1833.0,2.0,317.0,20000.0,3.0,16.0,35.0,14.8,81.0,13.0,5576.0
14331,2012.0,1903.0,2.0,317.0,18500.0,3.0,13.0,34.0,8.8,88.0,27.0,6959.0
14332,2012.0,1904.0,2.0,317.0,17000.0,3.0,20.0,28.0,10.0,70.0,27.0,6161.0
14333,2012.0,1304.0,2.0,320.0,10328.0,3.0,42.0,19.0,14.6,28.0,2.0,4351.0
14334,2012.0,1304.0,2.0,320.0,21292.0,3.0,18.0,20.0,3.8,68.0,13.0,5736.0
14335,2012.0,1304.0,2.0,320.0,15135.0,3.0,12.0,27.0,12.1,25.0,13.0,2903.0
14336,2012.0,1303.0,2.0,320.0,22563.0,3.0,1.0,13.0,15.4,51.0,2.0,5069.0
14337,2012.0,1305.0,2.0,320.0,40000.0,3.0,24.0,16.0,15.8,33.0,23.0,7113.0
14338,2012.0,1604.0,2.0,320.0,15100.0,3.0,38.0,40.0,10.4,47.0,2.0,6065.0
14339,2012.0,1604.0,2.0,320.0,15576.0,3.0,28.0,30.0,11.3,36.0,10.0,3598.0
14340,2012.0,1603.0,2.0,320.0,10202.0,3.0,7.0,35.0,10.1,59.0,13.0,2558.0
14341,2012.0,1903.0,2.0,320.0,15589.0,4.0,32.0,3.0,7.9,66.0,2.0,2446.0
14342,2012.0,1903.0,2.0,320.0,15454.0,3.0,34.0,29.0,8.7,46.0,2.0,3549.0
14343,2012.0,1903.0,2.0,320.0,16033.0,3.0,5.0,22.0,6.1,80.0,25.0,2781.0
14344,2012.0,1304.0,2.0,324.0,12000.0,3.0,35.0,30.0,8.1,77.0,29.0,2952.0
14345,2012.0,1304.0,2.0,325.0,25250.0,3.0,3.0,7.0,4.4,77.0,13.0,1692.0
14346,2012.0,1304.0,2.0,325.0,20588.0,4.0,22.0,42.0,7.3,95.0,11.0,4795.0
14347,2012.0,1303.0,2.0,325.0,20000.0,3.0,16.0,18.0,9.4,48.0,2.0,5762.0
14348,2012.0,1303.0,2.0,325.0,22563.0,3.0,1.0,5.0,11.6,33.0,10.0,4017.0
14349,2012.0,1403.0,2.0,325.0,15454.0,3.0,34.0,20.0,12.0,30.0,2.0,6071.0
14350,2012.0,1404.0,2.0,325.0,15576.0,3.0,28.0,32.0,8.8,34.0,13.0,2838.0
14351,2012.0,1603.0,2.0,325.0,18500.0,3.0,13.0,27.0,11.9,28.0,3.0,8337.0
14352,2012.0,1603.0,2.0,325.0,49970.0,3.0,29.0,12.0,13.4,20.0,13.0,3008.0
14353,2012.0,1604.0,2.0,325.0,32000.0,3.0,19.0,38.0,9.4,30.0,2.0,4687.0
14354,2012.0,1804.0,2.0,325.0,20000.0,3.0,40.0,24.0,12.1,32.0,13.0,2539.0
14355,2012.0,1304.0,2.0,401.0,21292.0,3.0,18.0,35.0,6.6,69.0,13.0,6179.0
14356,2012.0,1303.0,2.0,401.0,15589.0,4.0,32.0,13.0,13.6,40.0,2.0,4769.0
14357,2012.0,1303.0,2.0,401.0,20396.0,4.0,30.0,3.0,7.8,34.0,2.0,8529.0
14358,2012.0,1305.0,2.0,401.0,19934.0,4.0,22.0,1.0,18.5,31.0,2.0,7224.0
14359,2012.0,1303.0,2.0,401.0,16033.0,4.0,5.0,38.0,8.3,50.0,13.0,2086.0
14360,2012.0,1303.0,2.0,401.0,15000.0,3.0,19.0,40.0,14.1,27.0,2.0,3930.0
14361,2012.0,1505.0,2.0,401.0,15135.0,4.0,12.0,34.0,9.6,37.0,14.0,6891.0
14362,2012.0,1604.0,2.0,401.0,10328.0,3.0,42.0,29.0,14.0,35.0,2.0,6288.0
14363,2012.0,1603.0,2.0,401.0,17000.0,3.0,20.0,7.0,13.7,16.0,2.0,9486.0
14364,2012.0,1604.0,2.0,401.0,19637.0,4.0,27.0,16.0,11.8,36.0,2.0,5121.0
14365,2012.0,1605.0,2.0,401.0,40000.0,3.0,24.0,28.0,13.0,33.0,2.0,8082.0
14366,2012.0,1304.0,2.0,408.0,12000.0,3.0,35.0,13.0,14.4,18.0,2.0,5373.0
14367,2012.0,1303.0,2.0,408.0,15589.0,4.0,32.0,19.0,13.8,30.0,2.0,2999.0
14368,2012.0,1303.0,2.0,408.0,49970.0,3.0,29.0,27.0,18.2,24.0,2.0,3110.0
14369,2012.0,1303.0,2.0,408.0,20000.0,4.0,16.0,30.0,15.8,40.0,2.0,7877.0
14370,2012.0,1304.0,2.0,408.0,15576.0,4.0,28.0,1.0,17.5,26.0,2.0,3035.0
14371,2012.0,1303.0,2.0,408.0,10202.0,3.0,7.0,5.0,21.6,21.0,2.0,3230.0
14372,2012.0,1603.0,2.0,408.0,15454.0,3.0,34.0,18.0,11.1,36.0,2.0,5014.0
14373,2012.0,1604.0,2.0,408.0,15100.0,3.0,38.0,42.0,11.0,49.0,2.0,7035.0
14374,2012.0,1603.0,2.0,408.0,17000.0,3.0,20.0,24.0,13.7,33.0,2.0,9651.0
14375,2012.0,1604.0,2.0,408.0,25250.0,3.0,3.0,12.0,15.3,28.0,2.0,2696.0
14376,2012.0,1604.0,2.0,408.0,20000.0,3.0,40.0,22.0,14.5,30.0,2.0,3408.0
14377,2012.0,1304.0,2.0,415.0,21292.0,3.0,18.0,3.0,18.4,41.0,2.0,6460.0
14378,2012.0,1308.0,2.0,415.0,15135.0,3.0,12.0,28.0,16.9,45.0,2.0,2488.0
14379,2012.0,1304.0,2.0,415.0,10328.0,3.0,42.0,32.0,16.2,50.0,10.0,3682.0
14380,2012.0,1304.0,2.0,415.0,15000.0,4.0,19.0,30.0,22.9,39.0,2.0,5472.0
14381,2012.0,1405.0,2.0,415.0,20588.0,4.0,22.0,29.0,20.0,34.0,2.0,8741.0
14382,2012.0,1603.0,2.0,415.0,18500.0,3.0,13.0,16.0,13.8,48.0,3.0,9056.0
14383,2012.0,1604.0,2.0,415.0,15100.0,4.0,38.0,34.0,15.5,42.0,13.0,7111.0
14384,2012.0,1604.0,2.0,415.0,20000.0,3.0,40.0,7.0,18.1,51.0,13.0,2920.0
14385,2012.0,1603.0,2.0,415.0,16033.0,3.0,5.0,20.0,16.6,46.0,2.0,2526.0
14386,2012.0,1603.0,2.0,415.0,22563.0,3.0,1.0,35.0,19.6,30.0,2.0,4878.0
14387,2012.0,1605.0,2.0,415.0,40000.0,3.0,24.0,27.0,16.6,54.0,2.0,7607.0
14388,2012.0,1305.0,2.0,422.0,12000.0,4.0,35.0,12.0,12.8,71.0,13.0,3999.0
14389,2012.0,1303.0,2.0,422.0,15589.0,4.0,32.0,40.0,9.9,89.0,13.0,2607.0
14390,2012.0,1304.0,2.0,422.0,17000.0,3.0,20.0,42.0,15.0,48.0,15.0,7451.0
14391,2012.0,1304.0,2.0,422.0,15576.0,3.0,28.0,19.0,19.9,63.0,15.0,1950.0
14392,2012.0,1304.0,2.0,422.0,10202.0,5.0,7.0,18.0,21.3,57.0,2.0,3286.0
14393,2012.0,1403.0,2.0,422.0,15454.0,3.0,34.0,22.0,12.5,63.0,25.0,7329.0
14394,2012.0,1433.0,2.0,422.0,20010.0,3.0,29.0,38.0,12.9,59.0,25.0,6544.0
14395,2012.0,1603.0,2.0,422.0,20396.0,3.0,30.0,13.0,9.6,79.0,27.0,6740.0
14396,2012.0,1604.0,2.0,422.0,25250.0,3.0,3.0,24.0,17.0,60.0,29.0,2003.0
14397,2012.0,1603.0,2.0,422.0,20000.0,3.0,16.0,5.0,17.5,73.0,13.0,5851.0
14398,2012.0,1804.0,2.0,422.0,19637.0,3.0,27.0,1.0,14.7,84.0,27.0,2103.0
14399,2012.0,1904.0,2.0,427.0,21292.0,3.0,18.0,32.0,11.4,81.0,13.0,5036.0
14400,2012.0,1904.0,2.0,427.0,15135.0,3.0,12.0,7.0,16.9,87.0,13.0,1447.0
14401,2012.0,1903.0,2.0,427.0,18500.0,3.0,13.0,3.0,17.1,92.0,15.0,6235.0
14402,2012.0,1904.0,2.0,427.0,10328.0,3.0,42.0,30.0,16.5,90.0,27.0,3859.0
14403,2012.0,1904.0,2.0,427.0,15100.0,3.0,38.0,35.0,17.6,82.0,13.0,4850.0
14404,2012.0,1904.0,2.0,427.0,20000.0,4.0,40.0,34.0,17.9,39.0,2.0,3540.0
14405,2012.0,1904.0,2.0,427.0,20588.0,4.0,22.0,24.0,16.0,29.0,2.0,5021.0
14406,2012.0,1904.0,2.0,427.0,19637.0,3.0,27.0,20.0,17.8,36.0,2.0,2710.0
14407,2012.0,1903.0,2.0,427.0,22563.0,4.0,1.0,29.0,14.9,67.0,2.0,3262.0
14408,2012.0,1903.0,2.0,427.0,32000.0,3.0,19.0,16.0,17.8,53.0,2.0,3198.0
14409,2012.0,1933.0,2.0,427.0,16033.0,3.0,5.0,28.0,15.8,50.0,2.0,2245.0
14410,2012.0,1304.0,2.0,430.0,12000.0,3.0,35.0,27.0,22.7,71.0,13.0,4222.0
14411,2012.0,1303.0,2.0,430.0,15589.0,3.0,32.0,5.0,23.8,64.0,13.0,3827.0
14412,2012.0,1304.0,2.0,430.0,15454.0,4.0,34.0,42.0,22.9,51.0,13.0,7118.0
14413,2012.0,1306.0,2.0,430.0,40000.0,3.0,24.0,19.0,18.1,77.0,1.0,12595.0
14414,2012.0,1403.0,2.0,430.0,15576.0,4.0,28.0,38.0,17.8,82.0,25.0,3520.0
14415,2012.0,1504.0,2.0,430.0,20396.0,5.0,30.0,22.0,21.6,41.0,13.0,12154.0
14416,2012.0,1503.0,2.0,430.0,10202.0,3.0,7.0,13.0,16.5,93.0,27.0,2112.0
14417,2012.0,1604.0,2.0,430.0,17000.0,3.0,20.0,1.0,23.1,41.0,13.0,10070.0
14418,2012.0,1604.0,2.0,430.0,25250.0,3.0,3.0,40.0,23.8,47.0,13.0,3466.0
14419,2012.0,1603.0,2.0,430.0,20000.0,3.0,16.0,12.0,20.6,74.0,27.0,7139.0
14420,2012.0,1704.0,2.0,430.0,49970.0,4.0,29.0,18.0,21.6,63.0,13.0,6114.0
14421,2012.0,1304.0,2.0,503.0,21292.0,3.0,18.0,28.0,17.3,79.0,27.0,7002.0
14422,2012.0,1304.0,2.0,503.0,20588.0,4.0,22.0,32.0,22.5,64.0,23.0,6403.0
14423,2012.0,1303.0,2.0,503.0,22563.0,3.0,1.0,24.0,18.4,78.0,13.0,7637.0
14424,2012.0,1304.0,2.0,503.0,32000.0,4.0,19.0,29.0,23.5,61.0,2.0,5775.0
14425,2012.0,1604.0,2.0,503.0,15135.0,3.0,12.0,13.0,18.3,91.0,13.0,3260.0
14426,2012.0,1603.0,2.0,503.0,15454.0,3.0,34.0,16.0,17.9,88.0,27.0,2803.0
14427,2012.0,1603.0,2.0,503.0,16033.0,3.0,5.0,3.0,16.1,84.0,13.0,2551.0
14428,2012.0,1604.0,2.0,503.0,19637.0,3.0,27.0,30.0,22.3,51.0,2.0,5272.0
14429,2012.0,1834.0,2.0,503.0,15100.0,3.0,38.0,20.0,18.6,88.0,13.0,8114.0
14430,2012.0,1904.0,2.0,503.0,10328.0,3.0,42.0,7.0,18.5,88.0,15.0,3021.0
14431,2012.0,1905.0,2.0,503.0,20000.0,3.0,40.0,35.0,19.2,58.0,13.0,5232.0
14432,2012.0,1304.0,2.0,506.0,17000.0,4.0,20.0,22.0,19.9,43.0,13.0,9563.0
14433,2012.0,1304.0,2.0,506.0,25250.0,4.0,3.0,42.0,19.2,58.0,13.0,2101.0
14434,2012.0,1304.0,2.0,506.0,19637.0,3.0,27.0,19.0,23.3,33.0,2.0,4027.0
14435,2012.0,1404.0,2.0,506.0,40000.0,4.0,24.0,5.0,25.4,23.0,2.0,8085.0
14436,2012.0,1603.0,2.0,506.0,18500.0,3.0,13.0,28.0,18.4,61.0,9.0,10967.0
14437,2012.0,1603.0,2.0,506.0,20396.0,3.0,30.0,38.0,14.8,56.0,14.0,8323.0
14438,2012.0,1603.0,2.0,506.0,20000.0,3.0,16.0,40.0,22.8,39.0,2.0,9534.0
14439,2012.0,1834.0,2.0,506.0,21292.0,3.0,18.0,12.0,13.6,61.0,13.0,7102.0
14440,2012.0,1904.0,2.0,506.0,12000.0,3.0,35.0,29.0,14.8,87.0,14.0,4170.0
14441,2012.0,1903.0,2.0,506.0,10202.0,3.0,7.0,34.0,20.1,47.0,2.0,3702.0
14442,2012.0,1930.0,2.0,517.0,15589.0,4.0,32.0,1.0,18.2,70.0,13.0,3718.0
14443,2012.0,1404.0,2.0,512.0,15576.0,4.0,28.0,7.0,19.8,31.0,2.0,3724.0
14444,2012.0,1304.0,2.0,513.0,15135.0,3.0,12.0,32.0,23.1,30.0,2.0,4024.0
14445,2012.0,1303.0,2.0,513.0,49970.0,3.0,29.0,16.0,21.7,22.0,2.0,3515.0
14446,2012.0,1304.0,2.0,513.0,10328.0,3.0,42.0,13.0,24.1,35.0,2.0,6173.0
14447,2012.0,1304.0,2.0,513.0,15454.0,3.0,34.0,3.0,19.7,26.0,2.0,5259.0
14448,2012.0,1303.0,2.0,513.0,22563.0,3.0,1.0,18.0,24.7,31.0,14.0,4040.0
14449,2012.0,1604.0,2.0,513.0,15100.0,3.0,38.0,24.0,18.3,55.0,13.0,6111.0
14450,2012.0,1605.0,2.0,513.0,20588.0,4.0,22.0,27.0,23.1,26.0,2.0,5881.0
14451,2012.0,1603.0,2.0,513.0,16033.0,3.0,5.0,35.0,18.9,44.0,2.0,2501.0
14452,2012.0,1604.0,2.0,513.0,32000.0,3.0,19.0,20.0,23.7,52.0,13.0,4182.0
14453,2012.0,1904.0,2.0,513.0,20000.0,3.0,40.0,30.0,18.9,46.0,2.0,5088.0
14454,2012.0,1304.0,2.0,520.0,21292.0,3.0,18.0,40.0,27.1,30.0,2.0,8070.0
14455,2012.0,1304.0,2.0,520.0,12000.0,3.0,35.0,28.0,23.9,52.0,2.0,4303.0
14456,2012.0,1304.0,2.0,520.0,20396.0,4.0,30.0,34.0,23.7,37.0,2.0,13062.0
14457,2012.0,1305.0,2.0,520.0,25250.0,3.0,3.0,1.0,24.0,49.0,2.0,2978.0
14458,2012.0,1304.0,2.0,520.0,19637.0,4.0,27.0,5.0,20.6,59.0,13.0,3933.0
14459,2012.0,1303.0,2.0,520.0,10202.0,3.0,7.0,29.0,24.3,52.0,2.0,3491.0
14460,2012.0,1404.0,2.0,520.0,17000.0,4.0,20.0,12.0,23.9,28.0,13.0,8739.0
14461,2012.0,1603.0,2.0,520.0,15589.0,4.0,32.0,38.0,22.9,59.0,2.0,3933.0
14462,2012.0,1603.0,2.0,520.0,18500.0,3.0,13.0,19.0,22.8,39.0,13.0,10584.0
14463,2012.0,1604.0,2.0,520.0,20000.0,3.0,16.0,22.0,22.0,52.0,13.0,11088.0
14464,2012.0,1606.0,2.0,520.0,40000.0,3.0,24.0,42.0,20.3,52.0,1.0,7253.0
14465,2012.0,1304.0,2.0,526.0,20588.0,4.0,22.0,7.0,26.6,28.0,2.0,6540.0
14466,2012.0,1304.0,2.0,527.0,15135.0,4.0,12.0,30.0,26.3,35.0,2.0,5074.0
14467,2012.0,1303.0,2.0,527.0,16033.0,4.0,5.0,34.0,26.1,43.0,2.0,5016.0
14468,2012.0,1303.0,2.0,527.0,22563.0,3.0,1.0,16.0,27.1,26.0,2.0,4090.0
14469,2012.0,1305.0,2.0,527.0,40000.0,3.0,24.0,13.0,25.7,45.0,2.0,10747.0
14470,2012.0,1603.0,2.0,527.0,15589.0,4.0,32.0,29.0,20.8,68.0,9.0,4473.0
14471,2012.0,1604.0,2.0,527.0,10328.0,3.0,42.0,35.0,22.8,46.0,2.0,3642.0
14472,2012.0,1604.0,2.0,527.0,15100.0,3.0,38.0,27.0,22.0,64.0,2.0,5862.0
14473,2012.0,1603.0,2.0,527.0,32000.0,3.0,19.0,18.0,28.7,28.0,2.0,3248.0
14474,2012.0,1905.0,2.0,527.0,20000.0,3.0,40.0,20.0,22.5,52.0,2.0,6151.0
14475,2012.0,1904.0,2.0,527.0,15576.0,3.0,28.0,3.0,19.3,65.0,2.0,3910.0
14476,2012.0,1904.0,2.0,601.0,19637.0,3.0,27.0,42.0,21.2,72.0,2.0,2960.0
14477,2012.0,1304.0,2.0,602.0,12000.0,4.0,35.0,32.0,23.4,47.0,13.0,4413.0
14478,2012.0,1306.0,2.0,602.0,25250.0,3.0,3.0,22.0,22.5,69.0,2.0,3452.0
14479,2012.0,1303.0,2.0,602.0,10202.0,3.0,7.0,38.0,25.1,62.0,13.0,2677.0
14480,2012.0,1403.0,2.0,602.0,20396.0,4.0,30.0,20.0,24.7,36.0,3.0,12341.0
14481,2012.0,1504.0,2.0,602.0,15135.0,4.0,12.0,1.0,25.7,43.0,10.0,2616.0
14482,2012.0,1604.0,2.0,602.0,21292.0,3.0,18.0,5.0,23.2,49.0,2.0,6703.0
14483,2012.0,1603.0,2.0,602.0,18500.0,3.0,13.0,40.0,22.3,48.0,2.0,10377.0
14484,2012.0,1604.0,2.0,602.0,15454.0,3.0,34.0,19.0,22.6,61.0,13.0,5509.0
14485,2012.0,1603.0,2.0,602.0,20000.0,3.0,16.0,28.0,24.4,60.0,13.0,9045.0
14486,2012.0,1703.0,2.0,602.0,49970.0,3.0,29.0,24.0,22.6,63.0,13.0,3670.0
14487,2012.0,1903.0,2.0,607.0,32000.0,3.0,19.0,35.0,22.6,70.0,13.0,3127.0
14488,2012.0,1304.0,2.0,609.0,15589.0,4.0,32.0,16.0,18.7,89.0,27.0,1901.0
14489,2012.0,1304.0,2.0,609.0,10328.0,3.0,42.0,12.0,19.1,91.0,27.0,2060.0
14490,2012.0,1303.0,2.0,609.0,22563.0,3.0,1.0,7.0,25.8,66.0,14.0,8741.0
14491,2012.0,1405.0,2.0,609.0,20588.0,5.0,22.0,18.0,21.9,84.0,15.0,11642.0
14492,2012.0,1405.0,2.0,609.0,40000.0,3.0,24.0,30.0,24.9,55.0,10.0,8019.0
14493,2012.0,1604.0,2.0,609.0,15100.0,3.0,38.0,3.0,19.4,87.0,27.0,5148.0
14494,2012.0,1603.0,2.0,609.0,17000.0,3.0,20.0,13.0,22.5,61.0,13.0,10773.0
14495,2012.0,1604.0,2.0,609.0,19637.0,3.0,27.0,34.0,23.7,72.0,13.0,4858.0
14496,2012.0,1904.0,2.0,609.0,20000.0,3.0,40.0,28.0,21.5,79.0,13.0,3205.0
14497,2012.0,1904.0,2.0,609.0,16033.0,3.0,5.0,29.0,19.1,90.0,27.0,3508.0
